timestamp,target,chosen,showing_time,rounded_d
2024-08-02 16:16:02.900,./static/0063/target.jpg,./static/0063/test.jpg,500,6.8
2024-08-02 16:16:08.687,./static/0115/target.jpg,./static/0115/target.jpg,500,16.3
2024-08-02 16:16:19.547,./static/0035/target.jpg,./static/0035/target.jpg,500,16.3
2024-08-02 16:16:24.779,./static/0130/target.jpg,./static/0130/test.jpg,500,0
2024-08-02 16:16:29.363,./static/0010/target.jpg,./static/0010/test.jpg,500,0
2024-08-02 16:16:33.912,./static/0098/target.jpg,./static/0098/target.jpg,500,36.7
2024-08-02 16:16:38.681,./static/0055/target.jpg,./static/0055/target.jpg,500,16.3
2024-08-02 16:16:44.139,./static/0078/target.jpg,./static/0078/target.jpg,500,36.7
2024-08-02 16:16:50.973,./static/0169/target.jpg,./static/0169/target.jpg,500,46.2
2024-08-02 16:16:55.691,./static/0112/target.jpg,./static/0112/target.jpg,500,3.6
2024-08-02 16:16:59.881,./static/0154/target.jpg,./static/0154/target.jpg,500,10.9
2024-08-02 16:17:04.148,./static/0086/target.jpg,./static/0086/target.jpg,500,21.7
2024-08-02 16:17:08.351,./static/0108/target.jpg,./static/0108/target.jpg,500,36.7
2024-08-02 16:17:12.743,./static/0047/target.jpg,./static/0047/target.jpg,500,29.4
2024-08-02 16:17:17.700,./static/0167/target.jpg,./static/0167/target.jpg,500,29.4
2024-08-02 16:17:24.155,./static/0096/target.jpg,./static/0096/target.jpg,500,21.7
2024-08-02 16:17:28.414,./static/0123/target.jpg,./static/0123/target.jpg,500,6.8
2024-08-02 16:17:32.793,./static/0009/target.jpg,./static/0009/target.jpg,500,46.2
2024-08-02 16:17:37.068,./static/0159/target.jpg,./static/0159/target.jpg,500,46.2
2024-08-02 16:17:42.981,./static/0161/target.jpg,./static/0161/test.jpg,500,1.6
2024-08-02 16:17:47.464,./static/0165/target.jpg,./static/0165/target.jpg,500,16.3
2024-08-02 16:17:51.766,./static/0161/target.jpg,./static/0161/target.jpg,500,1.6
2024-08-02 16:17:56.735,./static/0165/target.jpg,./static/0165/target.jpg,500,16.3
2024-08-02 16:18:00.923,./static/0127/target.jpg,./static/0127/target.jpg,500,29.4
2024-08-02 16:18:04.931,./static/0015/target.jpg,./static/0015/target.jpg,500,16.3
2024-08-02 16:18:10.230,./static/0162/target.jpg,./static/0162/test.jpg,500,3.6
2024-08-02 16:18:15.422,./static/0110/target.jpg,./static/0110/target.jpg,500,0
2024-08-02 16:18:19.948,./static/0055/target.jpg,./static/0055/target.jpg,500,16.3
2024-08-02 16:18:25.908,./static/0021/target.jpg,./static/0021/target.jpg,500,1.6
2024-08-02 16:18:32.023,./static/0041/target.jpg,./static/0041/test.jpg,500,1.6
