timestamp,target,chosen,showing_time,rounded_d
2024-08-02 15:52:30.903,./static/0052/target.jpg,./static/0052/test.jpg,500,3.6
2024-08-02 15:52:40.616,./static/0158/target.jpg,./static/0158/target.jpg,500,36.7
2024-08-02 15:52:47.534,./static/0131/target.jpg,./static/0131/test.jpg,500,1.6
2024-08-02 15:52:52.505,./static/0043/target.jpg,./static/0043/target.jpg,500,6.8
2024-08-02 15:52:57.349,./static/0015/target.jpg,./static/0015/target.jpg,500,16.3
2024-08-02 15:53:02.069,./static/0048/target.jpg,./static/0048/target.jpg,500,36.7
2024-08-02 15:53:06.762,./static/0025/target.jpg,./static/0025/target.jpg,500,16.3
2024-08-02 15:53:11.115,./static/0028/target.jpg,./static/0028/target.jpg,500,36.7
2024-08-02 15:53:15.932,./static/0054/target.jpg,./static/0054/target.jpg,500,10.9
2024-08-02 15:53:20.675,./static/0023/target.jpg,./static/0023/test.jpg,500,6.8
2024-08-02 15:53:24.948,./static/0088/target.jpg,./static/0088/target.jpg,500,36.7
2024-08-02 15:53:29.657,./static/0136/target.jpg,./static/0136/target.jpg,500,21.7
2024-08-02 15:53:34.153,./static/0169/target.jpg,./static/0169/target.jpg,500,46.2
2024-08-02 15:53:40.520,./static/0093/target.jpg,./static/0093/target.jpg,500,6.8
2024-08-02 15:53:45.152,./static/0085/target.jpg,./static/0085/target.jpg,500,16.3
2024-08-02 15:53:49.518,./static/0016/target.jpg,./static/0016/target.jpg,500,21.7
2024-08-02 15:53:54.466,./static/0164/target.jpg,./static/0164/target.jpg,500,10.9
2024-08-02 15:53:58.850,./static/0029/target.jpg,./static/0029/target.jpg,500,46.2
2024-08-02 15:54:05.171,./static/0031/target.jpg,./static/0031/test.jpg,500,1.6
2024-08-02 15:54:09.971,./static/0044/target.jpg,./static/0044/target.jpg,500,10.9
2024-08-02 15:54:14.583,./static/0014/target.jpg,./static/0014/target.jpg,500,10.9
2024-08-02 15:54:19.054,./static/0082/target.jpg,./static/0082/test.jpg,500,3.6
2024-08-02 15:54:23.786,./static/0023/target.jpg,./static/0023/target.jpg,500,6.8
2024-08-02 15:54:28.258,./static/0016/target.jpg,./static/0016/target.jpg,500,21.7
2024-08-02 15:54:32.467,./static/0119/target.jpg,./static/0119/target.jpg,500,46.2
2024-08-02 15:54:37.176,./static/0163/target.jpg,./static/0163/target.jpg,500,6.8
2024-08-02 15:54:41.715,./static/0135/target.jpg,./static/0135/target.jpg,500,16.3
2024-08-02 15:54:46.008,./static/0128/target.jpg,./static/0128/target.jpg,500,36.7
2024-08-02 15:54:50.695,./static/0083/target.jpg,./static/0083/target.jpg,500,6.8
2024-08-02 15:54:55.216,./static/0123/target.jpg,./static/0123/target.jpg,500,6.8
