timestamp,target,chosen,showing_time,rounded_d
2024-08-02 17:00:46.111,./static/0072/target.jpg,./static/0072/target.jpg,500,3.6
2024-08-02 17:00:53.618,./static/0092/target.jpg,./static/0092/test.jpg,500,3.6
2024-08-02 17:00:58.628,./static/0136/target.jpg,./static/0136/target.jpg,500,21.7
2024-08-02 17:01:03.317,./static/0130/target.jpg,./static/0130/test.jpg,500,0
2024-08-02 17:01:07.616,./static/0146/target.jpg,./static/0146/target.jpg,500,21.7
2024-08-02 17:01:11.867,./static/0096/target.jpg,./static/0096/target.jpg,500,21.7
2024-08-02 17:01:15.964,./static/0006/target.jpg,./static/0006/target.jpg,500,21.7
2024-08-02 17:01:19.929,./static/0157/target.jpg,./static/0157/target.jpg,500,29.4
2024-08-02 17:01:25.219,./static/0061/target.jpg,./static/0061/target.jpg,500,1.6
2024-08-02 17:01:31.986,./static/0134/target.jpg,./static/0134/target.jpg,500,10.9
2024-08-02 17:01:36.020,./static/0145/target.jpg,./static/0145/target.jpg,500,16.3
2024-08-02 17:01:40.475,./static/0011/target.jpg,./static/0011/target.jpg,500,1.6
2024-08-02 17:01:46.224,./static/0129/target.jpg,./static/0129/target.jpg,500,46.2
2024-08-02 17:01:51.026,./static/0028/target.jpg,./static/0028/target.jpg,500,36.7
2024-08-02 17:01:55.815,./static/0041/target.jpg,./static/0041/target.jpg,500,1.6
2024-08-02 17:02:02.631,./static/0142/target.jpg,./static/0142/target.jpg,500,3.6
2024-08-02 17:02:07.482,./static/0123/target.jpg,./static/0123/target.jpg,500,6.8
2024-08-02 17:02:12.459,./static/0150/target.jpg,./static/0150/test.jpg,500,0
2024-08-02 17:02:18.341,./static/0028/target.jpg,./static/0028/target.jpg,500,36.7
2024-08-02 17:02:22.557,./static/0056/target.jpg,./static/0056/target.jpg,500,21.7
2024-08-02 17:02:27.157,./static/0042/target.jpg,./static/0042/target.jpg,500,3.6
2024-08-02 17:02:31.293,./static/0165/target.jpg,./static/0165/target.jpg,500,16.3
2024-08-02 17:02:35.315,./static/0086/target.jpg,./static/0086/target.jpg,500,21.7
2024-08-02 17:02:39.317,./static/0159/target.jpg,./static/0159/target.jpg,500,46.2
2024-08-02 17:02:44.847,./static/0058/target.jpg,./static/0058/target.jpg,500,36.7
2024-08-02 17:02:49.492,./static/0005/target.jpg,./static/0005/target.jpg,500,16.3
2024-08-02 17:02:53.896,./static/0052/target.jpg,./static/0052/test.jpg,500,3.6
2024-08-02 17:02:58.135,./static/0005/target.jpg,./static/0005/target.jpg,500,16.3
2024-08-02 17:03:02.255,./static/0157/target.jpg,./static/0157/target.jpg,500,29.4
2024-08-02 17:03:06.498,./static/0140/target.jpg,./static/0140/target.jpg,500,0
