timestamp,target,chosen,showing_time,rounded_d
2024-07-31 16:49:13.474,./static/0041/target.jpg,./static/0041/target.jpg,500,1.6
2024-07-31 16:49:20.055,./static/0088/target.jpg,./static/0088/target.jpg,500,36.7
2024-07-31 16:49:32.141,./static/0090/target.jpg,./static/0090/test.jpg,500,0
2024-07-31 16:49:37.230,./static/0159/target.jpg,./static/0159/target.jpg,500,46.2
2024-07-31 16:49:42.187,./static/0035/target.jpg,./static/0035/target.jpg,500,16.3
2024-07-31 16:49:47.296,./static/0136/target.jpg,./static/0136/target.jpg,500,21.7
2024-07-31 16:49:52.546,./static/0026/target.jpg,./static/0026/target.jpg,500,21.7
2024-07-31 16:49:56.890,./static/0118/target.jpg,./static/0118/target.jpg,500,36.7
2024-07-31 16:50:01.179,./static/0122/target.jpg,./static/0122/test.jpg,500,3.6
2024-07-31 16:50:05.546,./static/0134/target.jpg,./static/0134/target.jpg,500,10.9
2024-07-31 16:50:10.011,./static/0158/target.jpg,./static/0158/target.jpg,500,36.7
2024-07-31 16:50:14.854,./static/0165/target.jpg,./static/0165/target.jpg,500,16.3
2024-07-31 16:50:19.464,./static/0169/target.jpg,./static/0169/target.jpg,500,46.2
2024-07-31 16:50:24.541,./static/0052/target.jpg,./static/0052/target.jpg,500,3.6
2024-07-31 16:50:28.746,./static/0108/target.jpg,./static/0108/target.jpg,500,36.7
2024-07-31 16:50:33.469,./static/0130/target.jpg,./static/0130/test.jpg,500,0
2024-07-31 16:50:40.002,./static/0142/target.jpg,./static/0142/test.jpg,500,3.6
2024-07-31 16:50:45.359,./static/0012/target.jpg,./static/0012/test.jpg,500,3.6
2024-07-31 16:50:49.810,./static/0169/target.jpg,./static/0169/target.jpg,500,46.2
2024-07-31 16:50:54.392,./static/0164/target.jpg,./static/0164/target.jpg,500,10.9
2024-07-31 16:50:59.068,./static/0023/target.jpg,./static/0023/target.jpg,500,6.8
2024-07-31 16:51:03.236,./static/0115/target.jpg,./static/0115/target.jpg,500,16.3
2024-07-31 16:51:07.474,./static/0015/target.jpg,./static/0015/target.jpg,500,16.3
2024-07-31 16:51:11.944,./static/0115/target.jpg,./static/0115/target.jpg,500,16.3
2024-07-31 16:51:16.312,./static/0125/target.jpg,./static/0125/target.jpg,500,16.3
2024-07-31 16:51:20.824,./static/0164/target.jpg,./static/0164/target.jpg,500,10.9
2024-07-31 16:51:25.801,./static/0094/target.jpg,./static/0094/target.jpg,500,10.9
2024-07-31 16:51:30.393,./static/0062/target.jpg,./static/0062/target.jpg,500,3.6
2024-07-31 16:51:35.882,./static/0101/target.jpg,./static/0101/target.jpg,500,1.6
2024-07-31 16:51:41.203,./static/0063/target.jpg,./static/0063/target.jpg,500,6.8
