timestamp,target,chosen,showing_time,rounded_d
2024-07-30 12:54:10.640,./static/0140/target.jpg,./static/0140/target.jpg,500,0
2024-07-30 12:54:16.153,./static/0048/target.jpg,./static/0048/target.jpg,500,36.7
2024-07-30 12:54:21.328,./static/0057/target.jpg,./static/0057/target.jpg,500,29.4
2024-07-30 12:54:26.604,./static/0086/target.jpg,./static/0086/target.jpg,500,21.7
2024-07-30 12:54:32.999,./static/0142/target.jpg,./static/0142/target.jpg,500,3.6
2024-07-30 12:54:39.366,./static/0092/target.jpg,./static/0092/target.jpg,500,3.6
2024-07-30 12:54:44.445,./static/0065/target.jpg,./static/0065/target.jpg,500,16.3
2024-07-30 12:54:49.907,./static/0140/target.jpg,./static/0140/test.jpg,500,0
2024-07-30 12:54:56.088,./static/0056/target.jpg,./static/0056/target.jpg,500,21.7
2024-07-30 12:55:01.462,./static/0095/target.jpg,./static/0095/target.jpg,500,16.3
2024-07-30 12:55:06.414,./static/0133/target.jpg,./static/0133/target.jpg,500,6.8
2024-07-30 12:55:14.571,./static/0050/target.jpg,./static/0050/test.jpg,500,0
2024-07-30 12:55:20.104,./static/0071/target.jpg,./static/0071/target.jpg,500,1.6
2024-07-30 12:55:28.434,./static/0060/target.jpg,./static/0060/test.jpg,500,0
2024-07-30 12:55:36.876,./static/0150/target.jpg,./static/0150/target.jpg,500,0
2024-07-30 12:55:41.834,./static/0066/target.jpg,./static/0066/target.jpg,500,21.7
2024-07-30 12:55:47.276,./static/0083/target.jpg,./static/0083/test.jpg,500,6.8
2024-07-30 12:55:55.624,./static/0032/target.jpg,./static/0032/test.jpg,500,3.6
2024-07-30 12:56:01.335,./static/0151/target.jpg,./static/0151/test.jpg,500,1.6
2024-07-30 12:56:06.298,./static/0016/target.jpg,./static/0016/target.jpg,500,21.7
2024-07-30 12:56:13.716,./static/0010/target.jpg,./static/0010/target.jpg,500,0
2024-07-30 12:56:18.422,./static/0056/target.jpg,./static/0056/target.jpg,500,21.7
2024-07-30 12:56:24.673,./static/0162/target.jpg,./static/0162/target.jpg,500,3.6
2024-07-30 12:56:29.336,./static/0107/target.jpg,./static/0107/target.jpg,500,29.4
2024-07-30 12:56:34.338,./static/0025/target.jpg,./static/0025/target.jpg,500,16.3
2024-07-30 12:56:39.431,./static/0000/target.jpg,./static/0000/test.jpg,500,0
2024-07-30 12:56:45.265,./static/0004/target.jpg,./static/0004/test.jpg,500,10.9
2024-07-30 12:56:50.569,./static/0152/target.jpg,./static/0152/target.jpg,500,3.6
2024-07-30 12:56:55.775,./static/0065/target.jpg,./static/0065/target.jpg,500,16.3
2024-07-30 12:57:01.352,./static/0023/target.jpg,./static/0023/target.jpg,500,6.8
