timestamp,target,chosen,showing_time,rounded_d
2024-08-02 15:37:49.443,./static/0161/target.jpg,./static/0161/test.jpg,500,1.6
2024-08-02 15:37:57.357,./static/0073/target.jpg,./static/0073/test.jpg,500,6.8
2024-08-02 15:38:04.633,./static/0130/target.jpg,./static/0130/target.jpg,500,0
2024-08-02 15:38:09.855,./static/0076/target.jpg,./static/0076/target.jpg,500,21.7
2024-08-02 15:38:14.567,./static/0129/target.jpg,./static/0129/target.jpg,500,46.2
2024-08-02 15:38:20.003,./static/0004/target.jpg,./static/0004/target.jpg,500,10.9
2024-08-02 15:38:26.815,./static/0035/target.jpg,./static/0035/target.jpg,500,16.3
2024-08-02 15:38:33.229,./static/0001/target.jpg,./static/0001/target.jpg,500,1.6
2024-08-02 15:38:39.811,./static/0132/target.jpg,./static/0132/test.jpg,500,3.6
2024-08-02 15:38:45.921,./static/0140/target.jpg,./static/0140/test.jpg,500,0
2024-08-02 15:38:50.989,./static/0108/target.jpg,./static/0108/target.jpg,500,36.7
2024-08-02 15:38:55.945,./static/0106/target.jpg,./static/0106/target.jpg,500,21.7
2024-08-02 15:39:01.490,./static/0125/target.jpg,./static/0125/target.jpg,500,16.3
2024-08-02 15:39:06.169,./static/0039/target.jpg,./static/0039/target.jpg,500,46.2
2024-08-02 15:39:11.359,./static/0113/target.jpg,./static/0113/target.jpg,500,6.8
2024-08-02 15:39:16.184,./static/0035/target.jpg,./static/0035/target.jpg,500,16.3
2024-08-02 15:39:22.063,./static/0002/target.jpg,./static/0002/test.jpg,500,3.6
2024-08-02 15:39:26.969,./static/0055/target.jpg,./static/0055/target.jpg,500,16.3
2024-08-02 15:39:31.725,./static/0057/target.jpg,./static/0057/target.jpg,500,29.4
2024-08-02 15:39:36.397,./static/0045/target.jpg,./static/0045/target.jpg,500,16.3
2024-08-02 15:39:40.887,./static/0126/target.jpg,./static/0126/target.jpg,500,21.7
2024-08-02 15:39:45.467,./static/0129/target.jpg,./static/0129/target.jpg,500,46.2
2024-08-02 15:39:50.350,./static/0134/target.jpg,./static/0134/target.jpg,500,10.9
2024-08-02 15:39:57.729,./static/0032/target.jpg,./static/0032/target.jpg,500,3.6
2024-08-02 15:40:02.906,./static/0135/target.jpg,./static/0135/target.jpg,500,16.3
2024-08-02 15:40:07.861,./static/0094/target.jpg,./static/0094/target.jpg,500,10.9
2024-08-02 15:40:12.508,./static/0164/target.jpg,./static/0164/test.jpg,500,10.9
2024-08-02 15:40:17.582,./static/0041/target.jpg,./static/0041/test.jpg,500,1.6
2024-08-02 15:40:24.897,./static/0111/target.jpg,./static/0111/target.jpg,500,1.6
2024-08-02 15:40:30.614,./static/0087/target.jpg,./static/0087/target.jpg,500,29.4
