timestamp,target,chosen,showing_time,rounded_d
2024-08-02 16:54:02.493,./static/0105/target.jpg,./static/0105/target.jpg,500,16.3
2024-08-02 16:54:09.343,./static/0047/target.jpg,./static/0047/target.jpg,500,29.4
2024-08-02 16:54:14.577,./static/0030/target.jpg,./static/0030/test.jpg,500,0
2024-08-02 16:54:19.123,./static/0029/target.jpg,./static/0029/target.jpg,500,46.2
2024-08-02 16:54:23.901,./static/0100/target.jpg,./static/0100/target.jpg,500,0
2024-08-02 16:54:28.058,./static/0019/target.jpg,./static/0019/target.jpg,500,46.2
2024-08-02 16:54:33.008,./static/0010/target.jpg,./static/0010/test.jpg,500,0
2024-08-02 16:54:37.158,./static/0155/target.jpg,./static/0155/target.jpg,500,16.3
2024-08-02 16:54:41.308,./static/0099/target.jpg,./static/0099/target.jpg,500,46.2
2024-08-02 16:54:45.539,./static/0109/target.jpg,./static/0109/target.jpg,500,46.2
2024-08-02 16:54:49.613,./static/0143/target.jpg,./static/0143/target.jpg,500,6.8
2024-08-02 16:54:53.578,./static/0016/target.jpg,./static/0016/target.jpg,500,21.7
2024-08-02 16:54:58.033,./static/0001/target.jpg,./static/0001/target.jpg,500,1.6
2024-08-02 16:55:02.636,./static/0104/target.jpg,./static/0104/test.jpg,500,10.9
2024-08-02 16:55:06.574,./static/0066/target.jpg,./static/0066/target.jpg,500,21.7
2024-08-02 16:55:10.857,./static/0042/target.jpg,./static/0042/target.jpg,500,3.6
2024-08-02 16:55:15.164,./static/0081/target.jpg,./static/0081/target.jpg,500,1.6
2024-08-02 16:55:19.176,./static/0028/target.jpg,./static/0028/target.jpg,500,36.7
2024-08-02 16:55:23.678,./static/0042/target.jpg,./static/0042/test.jpg,500,3.6
2024-08-02 16:55:27.822,./static/0043/target.jpg,./static/0043/target.jpg,500,6.8
2024-08-02 16:55:32.141,./static/0104/target.jpg,./static/0104/target.jpg,500,10.9
2024-08-02 16:55:36.476,./static/0060/target.jpg,./static/0060/test.jpg,500,0
2024-08-02 16:55:40.786,./static/0026/target.jpg,./static/0026/target.jpg,500,21.7
2024-08-02 16:55:45.340,./static/0163/target.jpg,./static/0163/test.jpg,500,6.8
2024-08-02 16:55:49.972,./static/0160/target.jpg,./static/0160/target.jpg,500,0
2024-08-02 16:55:54.255,./static/0121/target.jpg,./static/0121/target.jpg,500,1.6
2024-08-02 16:55:58.241,./static/0155/target.jpg,./static/0155/target.jpg,500,16.3
2024-08-02 16:56:02.309,./static/0022/target.jpg,./static/0022/target.jpg,500,3.6
2024-08-02 16:56:06.159,./static/0016/target.jpg,./static/0016/target.jpg,500,21.7
2024-08-02 16:56:10.070,./static/0066/target.jpg,./static/0066/target.jpg,500,21.7
