timestamp,target,chosen,showing_time,rounded_d
2024-07-30 11:59:42.636,./static/0157/target.jpg,./static/0157/target.jpg,500,29.4
2024-07-30 11:59:49.917,./static/0094/target.jpg,./static/0094/target.jpg,500,10.9
2024-07-30 11:59:55.616,./static/0010/target.jpg,./static/0010/test.jpg,500,0
2024-07-30 12:00:02.000,./static/0129/target.jpg,./static/0129/target.jpg,500,46.2
2024-07-30 12:00:07.906,./static/0103/target.jpg,./static/0103/target.jpg,500,6.8
2024-07-30 12:00:13.242,./static/0168/target.jpg,./static/0168/target.jpg,500,36.7
2024-07-30 12:00:19.190,./static/0032/target.jpg,./static/0032/target.jpg,500,3.6
2024-07-30 12:00:24.077,./static/0085/target.jpg,./static/0085/target.jpg,500,16.3
2024-07-30 12:00:28.913,./static/0028/target.jpg,./static/0028/target.jpg,500,36.7
2024-07-30 12:00:33.898,./static/0156/target.jpg,./static/0156/target.jpg,500,21.7
2024-07-30 12:00:39.388,./static/0043/target.jpg,./static/0043/target.jpg,500,6.8
2024-07-30 12:00:44.241,./static/0129/target.jpg,./static/0129/target.jpg,500,46.2
2024-07-30 12:00:49.020,./static/0059/target.jpg,./static/0059/target.jpg,500,46.2
2024-07-30 12:00:53.870,./static/0120/target.jpg,./static/0120/target.jpg,500,0
2024-07-30 12:00:59.095,./static/0010/target.jpg,./static/0010/test.jpg,500,0
2024-07-30 12:01:04.031,./static/0027/target.jpg,./static/0027/target.jpg,500,29.4
2024-07-30 12:01:09.782,./static/0069/target.jpg,./static/0069/target.jpg,500,46.2
2024-07-30 12:01:15.921,./static/0033/target.jpg,./static/0033/test.jpg,500,6.8
2024-07-30 12:01:20.795,./static/0148/target.jpg,./static/0148/target.jpg,500,36.7
2024-07-30 12:01:25.966,./static/0060/target.jpg,./static/0060/target.jpg,500,0
2024-07-30 12:01:30.618,./static/0156/target.jpg,./static/0156/target.jpg,500,21.7
2024-07-30 12:01:35.475,./static/0059/target.jpg,./static/0059/target.jpg,500,46.2
2024-07-30 12:01:40.378,./static/0071/target.jpg,./static/0071/target.jpg,500,1.6
2024-07-30 12:01:45.224,./static/0066/target.jpg,./static/0066/target.jpg,500,21.7
2024-07-30 12:01:49.992,./static/0114/target.jpg,./static/0114/target.jpg,500,10.9
2024-07-30 12:01:56.488,./static/0131/target.jpg,./static/0131/target.jpg,500,1.6
2024-07-30 12:02:03.916,./static/0007/target.jpg,./static/0007/target.jpg,500,29.4
2024-07-30 12:02:09.183,./static/0073/target.jpg,./static/0073/target.jpg,500,6.8
2024-07-30 12:02:14.298,./static/0110/target.jpg,./static/0110/test.jpg,500,0
2024-07-30 12:02:19.015,./static/0114/target.jpg,./static/0114/target.jpg,500,10.9
