timestamp,target,chosen,showing_time,rounded_d
2024-07-31 15:55:36.305,./static/0145/target.jpg,./static/0145/target.jpg,500,16.3
2024-07-31 15:55:47.049,./static/0095/target.jpg,./static/0095/target.jpg,500,16.3
2024-07-31 15:55:53.193,./static/0043/target.jpg,./static/0043/target.jpg,500,6.8
2024-07-31 15:55:58.780,./static/0080/target.jpg,./static/0080/test.jpg,500,0
2024-07-31 15:56:03.389,./static/0066/target.jpg,./static/0066/target.jpg,500,21.7
2024-07-31 15:56:07.771,./static/0108/target.jpg,./static/0108/target.jpg,500,36.7
2024-07-31 15:56:12.351,./static/0075/target.jpg,./static/0075/target.jpg,500,16.3
2024-07-31 15:56:17.070,./static/0048/target.jpg,./static/0048/target.jpg,500,36.7
2024-07-31 15:56:24.679,./static/0051/target.jpg,./static/0051/target.jpg,500,1.6
2024-07-31 15:56:29.480,./static/0163/target.jpg,./static/0163/target.jpg,500,6.8
2024-07-31 15:56:34.072,./static/0099/target.jpg,./static/0099/target.jpg,500,46.2
2024-07-31 15:56:38.452,./static/0055/target.jpg,./static/0055/target.jpg,500,16.3
2024-07-31 15:56:42.881,./static/0054/target.jpg,./static/0054/target.jpg,500,10.9
2024-07-31 15:56:47.334,./static/0044/target.jpg,./static/0044/target.jpg,500,10.9
2024-07-31 15:56:51.878,./static/0064/target.jpg,./static/0064/target.jpg,500,10.9
2024-07-31 15:56:59.544,./static/0030/target.jpg,./static/0030/test.jpg,500,0
2024-07-31 15:57:07.434,./static/0030/target.jpg,./static/0030/target.jpg,500,0
2024-07-31 15:57:13.709,./static/0169/target.jpg,./static/0169/target.jpg,500,46.2
2024-07-31 15:57:20.868,./static/0161/target.jpg,./static/0161/target.jpg,500,1.6
2024-07-31 15:57:28.604,./static/0020/target.jpg,./static/0020/target.jpg,500,0
2024-07-31 15:57:33.047,./static/0019/target.jpg,./static/0019/target.jpg,500,46.2
2024-07-31 15:57:37.768,./static/0083/target.jpg,./static/0083/test.jpg,500,6.8
2024-07-31 15:57:41.923,./static/0105/target.jpg,./static/0105/target.jpg,500,16.3
2024-07-31 15:57:48.890,./static/0131/target.jpg,./static/0131/target.jpg,500,1.6
2024-07-31 15:57:54.251,./static/0080/target.jpg,./static/0080/test.jpg,500,0
2024-07-31 15:57:59.040,./static/0163/target.jpg,./static/0163/test.jpg,500,6.8
2024-07-31 15:58:03.476,./static/0114/target.jpg,./static/0114/target.jpg,500,10.9
2024-07-31 15:58:07.780,./static/0126/target.jpg,./static/0126/target.jpg,500,21.7
2024-07-31 15:58:16.221,./static/0036/target.jpg,./static/0036/target.jpg,500,21.7
2024-07-31 15:58:20.781,./static/0163/target.jpg,./static/0163/test.jpg,500,6.8
