timestamp,target,chosen,showing_time,rounded_d
2024-07-31 15:48:18.095,./static/0007/target.jpg,./static/0007/target.jpg,500,29.4
2024-07-31 15:48:26.145,./static/0019/target.jpg,./static/0019/target.jpg,500,46.2
2024-07-31 15:48:31.948,./static/0123/target.jpg,./static/0123/test.jpg,500,6.8
2024-07-31 15:48:37.557,./static/0043/target.jpg,./static/0043/target.jpg,500,6.8
2024-07-31 15:48:42.693,./static/0023/target.jpg,./static/0023/target.jpg,500,6.8
2024-07-31 15:48:47.687,./static/0016/target.jpg,./static/0016/target.jpg,500,21.7
2024-07-31 15:48:54.091,./static/0020/target.jpg,./static/0020/target.jpg,500,0
2024-07-31 15:49:03.791,./static/0024/target.jpg,./static/0024/test.jpg,500,10.9
2024-07-31 15:49:10.800,./static/0030/target.jpg,./static/0030/test.jpg,500,0
2024-07-31 15:49:17.146,./static/0074/target.jpg,./static/0074/test.jpg,500,10.9
2024-07-31 15:49:21.947,./static/0049/target.jpg,./static/0049/target.jpg,500,46.2
2024-07-31 15:49:27.290,./static/0138/target.jpg,./static/0138/target.jpg,500,36.7
2024-07-31 15:49:31.925,./static/0064/target.jpg,./static/0064/target.jpg,500,10.9
2024-07-31 15:49:36.729,./static/0134/target.jpg,./static/0134/target.jpg,500,10.9
2024-07-31 15:49:41.292,./static/0058/target.jpg,./static/0058/target.jpg,500,36.7
2024-07-31 15:49:45.530,./static/0135/target.jpg,./static/0135/target.jpg,500,16.3
2024-07-31 15:49:49.950,./static/0066/target.jpg,./static/0066/target.jpg,500,21.7
2024-07-31 15:49:56.041,./static/0030/target.jpg,./static/0030/target.jpg,500,0
2024-07-31 15:50:00.388,./static/0027/target.jpg,./static/0027/target.jpg,500,29.4
2024-07-31 15:50:04.710,./static/0014/target.jpg,./static/0014/target.jpg,500,10.9
2024-07-31 15:50:08.878,./static/0018/target.jpg,./static/0018/target.jpg,500,36.7
2024-07-31 15:50:13.475,./static/0091/target.jpg,./static/0091/target.jpg,500,1.6
2024-07-31 15:50:17.968,./static/0167/target.jpg,./static/0167/target.jpg,500,29.4
2024-07-31 15:50:23.515,./static/0132/target.jpg,./static/0132/target.jpg,500,3.6
2024-07-31 15:50:30.839,./static/0103/target.jpg,./static/0103/target.jpg,500,6.8
2024-07-31 15:50:35.379,./static/0169/target.jpg,./static/0169/target.jpg,500,46.2
2024-07-31 15:50:42.337,./static/0033/target.jpg,./static/0033/target.jpg,500,6.8
2024-07-31 15:50:46.889,./static/0134/target.jpg,./static/0134/target.jpg,500,10.9
2024-07-31 15:50:51.355,./static/0107/target.jpg,./static/0107/target.jpg,500,29.4
2024-07-31 15:50:55.731,./static/0004/target.jpg,./static/0004/target.jpg,500,10.9
